version	package	classe	attr	meth	pmeth
1.7.1	org.apache.tools.ant.types	Assertions$BaseAssertion	2	7	5
1.7.1	org.apache.tools.ant.types	Assertions$DisabledAssertion	2	2	2
1.7.1	org.apache.tools.ant.types	Assertions$EnabledAssertion	2	2	2
1.7.1	org.apache.tools.ant.types	Assertions	2	13	10
1.7.1	org.apache.tools.ant.types	Commandline$Argument	2	7	7
1.7.1	org.apache.tools.ant.types	Commandline$Marker	2	2	1
1.7.1	org.apache.tools.ant.types	Commandline	2	31	27
1.7.1	org.apache.tools.ant.types	CommandlineJava$SysProperties	2	10	9
1.7.1	org.apache.tools.ant.types	CommandlineJava	2	39	34
1.7.1	org.apache.tools.ant.types	Comparison	1	5	4
1.7.1	org.apache.tools.ant.types	DTDLocation	1	1	1
1.7.1	org.apache.tools.ant.types	DataType	1	22	7
1.7.1	org.apache.tools.ant.types	Description	1	5	3
1.7.1	org.apache.tools.ant.types	DirSet	1	7	6
1.7.1	org.apache.tools.ant.types	EnumeratedAttribute	1	10	8
1.7.1	org.apache.tools.ant.types	Environment$Variable	2	9	9
1.7.1	org.apache.tools.ant.types	Environment	2	4	4
1.7.1	org.apache.tools.ant.types	FileList$FileName	2	3	3
1.7.1	org.apache.tools.ant.types	FileList	2	12	10
1.7.1	org.apache.tools.ant.types	FileSet	1	6	5
1.7.1	org.apache.tools.ant.types	FilterChain	2	25	25
1.7.1	org.apache.tools.ant.types	FilterSet$Filter	2	6	6
1.7.1	org.apache.tools.ant.types	FilterSet$FiltersFile	2	2	2
1.7.1	org.apache.tools.ant.types	FilterSet$OnMissing	2	4	3
1.7.1	org.apache.tools.ant.types	FilterSet	2	27	19
1.7.1	org.apache.tools.ant.types	FilterSetCollection	1	5	5
1.7.1	org.apache.tools.ant.types	FlexInteger	1	3	3
1.7.1	org.apache.tools.ant.types	LogLevel	1	5	3
1.7.1	org.apache.tools.ant.types	Mapper$MapperType	2	3	3
1.7.1	org.apache.tools.ant.types	Mapper	2	15	13
1.7.1	org.apache.tools.ant.types	Parameter	1	7	7
1.7.1	org.apache.tools.ant.types	Parameterizable	1	1	1
1.7.1	org.apache.tools.ant.types	Path$PathElement	2	7	7
1.7.1	org.apache.tools.ant.types	Path	2	37	28
1.7.1	org.apache.tools.ant.types	PatternSet$1	3	0	0
1.7.1	org.apache.tools.ant.types	PatternSet$InvertedPatternSet	2	4	2
1.7.1	org.apache.tools.ant.types	PatternSet$NameEntry	2	8	7
1.7.1	org.apache.tools.ant.types	PatternSet	2	23	18
1.7.1	org.apache.tools.ant.types	Permissions$1	3	0	0
1.7.1	org.apache.tools.ant.types	Permissions$MySM	2	5	2
1.7.1	org.apache.tools.ant.types	Permissions$Permission	2	10	8
1.7.1	org.apache.tools.ant.types	Permissions	2	15	6
1.7.1	org.apache.tools.ant.types	PropertySet$1	2	4	3
1.7.1	org.apache.tools.ant.types	PropertySet$BuiltinPropertySetName	2	2	2
1.7.1	org.apache.tools.ant.types	PropertySet$PropertyRef	2	11	6
1.7.1	org.apache.tools.ant.types	PropertySet	2	25	20
1.7.1	org.apache.tools.ant.types	Quantifier$1	2	2	0
1.7.1	org.apache.tools.ant.types	Quantifier$2	2	2	0
1.7.1	org.apache.tools.ant.types	Quantifier$3	2	2	0
1.7.1	org.apache.tools.ant.types	Quantifier$4	2	2	0
1.7.1	org.apache.tools.ant.types	Quantifier$5	2	2	0
1.7.1	org.apache.tools.ant.types	Quantifier$Predicate	2	3	0
1.7.1	org.apache.tools.ant.types	Quantifier	2	6	5
1.7.1	org.apache.tools.ant.types	RedirectorElement	1	29	24
1.7.1	org.apache.tools.ant.types	Reference	1	9	9
1.7.1	org.apache.tools.ant.types	RegularExpression	1	8	5
1.7.1	org.apache.tools.ant.types	Resource$1	2	4	3
1.7.1	org.apache.tools.ant.types	Resource	2	29	27
1.7.1	org.apache.tools.ant.types	ResourceCollection	1	3	3
1.7.1	org.apache.tools.ant.types	ResourceFactory	1	1	1
1.7.1	org.apache.tools.ant.types	ResourceLocation	1	7	7
1.7.1	org.apache.tools.ant.types	Substitution	1	4	4
1.7.1	org.apache.tools.ant.types	TarFileSet	1	21	15
1.7.1	org.apache.tools.ant.types	TarScanner	1	2	1
1.7.1	org.apache.tools.ant.types	TimeComparison	1	8	7
1.7.1	org.apache.tools.ant.types	XMLCatalog$CatalogResolver	2	2	2
1.7.1	org.apache.tools.ant.types	XMLCatalog$ExternalResolver	2	4	3
1.7.1	org.apache.tools.ant.types	XMLCatalog$InternalResolver	2	3	3
1.7.1	org.apache.tools.ant.types	XMLCatalog	2	29	13
1.7.1	org.apache.tools.ant.types	ZipFileSet	1	9	4
1.7.1	org.apache.tools.ant.types	ZipScanner	1	2	1
1.7.1	org.apache.tools.ant.types.mappers	FilterMapper	1	4	4
1.7.1	org.apache.tools.ant.types.resources	ArchiveResource	1	21	18
1.7.1	org.apache.tools.ant.types.resources	BCFileSet	1	4	4
1.7.1	org.apache.tools.ant.types.resources	BZip2Resource	1	6	2
1.7.1	org.apache.tools.ant.types.resources	BaseResourceCollectionContainer	1	15	11
1.7.1	org.apache.tools.ant.types.resources	BaseResourceCollectionWrapper	1	13	8
1.7.1	org.apache.tools.ant.types.resources	CompressedResource	1	24	20
1.7.1	org.apache.tools.ant.types.resources	Difference	1	3	1
1.7.1	org.apache.tools.ant.types.resources	FailFast	1	9	3
1.7.1	org.apache.tools.ant.types.resources	FileResource	1	24	22
1.7.1	org.apache.tools.ant.types.resources	FileResourceIterator	1	8	8
1.7.1	org.apache.tools.ant.types.resources	Files	2	34	29
1.7.1	org.apache.tools.ant.types.resources	First	1	2	1
1.7.1	org.apache.tools.ant.types.resources	GZipResource	1	5	2
1.7.1	org.apache.tools.ant.types.resources	ImmutableResourceException	1	2	2
1.7.1	org.apache.tools.ant.types.resources	Intersect	1	3	1
1.7.1	org.apache.tools.ant.types.resources	JavaResource	1	12	11
1.7.1	org.apache.tools.ant.types.resources	Last	1	2	1
1.7.1	org.apache.tools.ant.types.resources	PropertyResource$1	2	2	1
1.7.1	org.apache.tools.ant.types.resources	PropertyResource	2	10	9
1.7.1	org.apache.tools.ant.types.resources	Resources$1	2	4	3
1.7.1	org.apache.tools.ant.types.resources	Resources$2	2	4	3
1.7.1	org.apache.tools.ant.types.resources	Resources$MyCollection$MyIterator	2	5	3
1.7.1	org.apache.tools.ant.types.resources	Resources$MyCollection	2	4	2
1.7.1	org.apache.tools.ant.types.resources	Resources	2	13	6
1.7.1	org.apache.tools.ant.types.resources	Restrict$1	2	2	0
1.7.1	org.apache.tools.ant.types.resources	Restrict	2	10	9
1.7.1	org.apache.tools.ant.types.resources	SizeLimitCollection	1	5	4
1.7.1	org.apache.tools.ant.types.resources	Sort$1	3	0	0
1.7.1	org.apache.tools.ant.types.resources	Sort$SortedBag$MutableInt	2	4	0
1.7.1	org.apache.tools.ant.types.resources	Sort$SortedBag$MyIterator	2	5	3
1.7.1	org.apache.tools.ant.types.resources	Sort$SortedBag	2	5	3
1.7.1	org.apache.tools.ant.types.resources	Sort	2	4	2
1.7.1	org.apache.tools.ant.types.resources	StringResource$StringResourceFilterOutputStream	2	2	2
1.7.1	org.apache.tools.ant.types.resources	StringResource	2	22	17
1.7.1	org.apache.tools.ant.types.resources	TarResource	1	11	9
1.7.1	org.apache.tools.ant.types.resources	Tokens	1	5	3
1.7.1	org.apache.tools.ant.types.resources	Touchable	1	1	1
1.7.1	org.apache.tools.ant.types.resources	URLResource	1	23	18
1.7.1	org.apache.tools.ant.types.resources	Union	1	8	5
1.7.1	org.apache.tools.ant.types.resources	ZipResource$1	2	3	1
1.7.1	org.apache.tools.ant.types.resources	ZipResource	2	12	10
1.7.1	org.apache.tools.ant.types.resources.comparators	Content	1	4	3
1.7.1	org.apache.tools.ant.types.resources.comparators	Date	1	2	1
1.7.1	org.apache.tools.ant.types.resources.comparators	DelegatedResourceComparator	1	6	4
1.7.1	org.apache.tools.ant.types.resources.comparators	Exists	1	2	1
1.7.1	org.apache.tools.ant.types.resources.comparators	FileSystem	1	3	1
1.7.1	org.apache.tools.ant.types.resources.comparators	Name	1	2	1
1.7.1	org.apache.tools.ant.types.resources.comparators	ResourceComparator	1	5	4
1.7.1	org.apache.tools.ant.types.resources.comparators	Reverse	1	4	3
1.7.1	org.apache.tools.ant.types.resources.comparators	Size	1	2	1
1.7.1	org.apache.tools.ant.types.resources.comparators	Type	1	2	1
1.7.1	org.apache.tools.ant.types.resources.selectors	And	1	3	3
1.7.1	org.apache.tools.ant.types.resources.selectors	Compare	1	8	6
1.7.1	org.apache.tools.ant.types.resources.selectors	Date	1	13	12
1.7.1	org.apache.tools.ant.types.resources.selectors	Exists	1	2	2
1.7.1	org.apache.tools.ant.types.resources.selectors	InstanceOf	1	9	9
1.7.1	org.apache.tools.ant.types.resources.selectors	Majority	1	4	4
1.7.1	org.apache.tools.ant.types.resources.selectors	Name	1	6	6
1.7.1	org.apache.tools.ant.types.resources.selectors	None	1	3	3
1.7.1	org.apache.tools.ant.types.resources.selectors	Not	1	4	4
1.7.1	org.apache.tools.ant.types.resources.selectors	Or	1	3	3
1.7.1	org.apache.tools.ant.types.resources.selectors	ResourceSelector	1	1	1
1.7.1	org.apache.tools.ant.types.resources.selectors	ResourceSelectorContainer	1	7	6
1.7.1	org.apache.tools.ant.types.resources.selectors	Size	1	6	6
1.7.1	org.apache.tools.ant.types.resources.selectors	Type$FileDir	2	4	3
1.7.1	org.apache.tools.ant.types.resources.selectors	Type	2	5	4
1.7.1	org.apache.tools.ant.types.selectors	AbstractSelectorContainer	1	27	27
1.7.1	org.apache.tools.ant.types.selectors	AndSelector	1	3	3
1.7.1	org.apache.tools.ant.types.selectors	BaseExtendSelector	1	4	3
1.7.1	org.apache.tools.ant.types.selectors	BaseSelector	1	6	6
1.7.1	org.apache.tools.ant.types.selectors	BaseSelectorContainer	1	28	28
1.7.1	org.apache.tools.ant.types.selectors	ContainsRegexpSelector	1	7	7
1.7.1	org.apache.tools.ant.types.selectors	ContainsSelector	1	9	9
1.7.1	org.apache.tools.ant.types.selectors	DateSelector$TimeComparisons	2	1	1
1.7.1	org.apache.tools.ant.types.selectors	DateSelector	2	14	13
1.7.1	org.apache.tools.ant.types.selectors	DependSelector	1	3	3
1.7.1	org.apache.tools.ant.types.selectors	DepthSelector	1	7	7
1.7.1	org.apache.tools.ant.types.selectors	DifferentSelector	1	5	3
1.7.1	org.apache.tools.ant.types.selectors	ExtendFileSelector	1	0	0
1.7.1	org.apache.tools.ant.types.selectors	ExtendSelector	1	10	10
1.7.1	org.apache.tools.ant.types.selectors	FileSelector	1	1	1
1.7.1	org.apache.tools.ant.types.selectors	FilenameSelector	1	8	8
1.7.1	org.apache.tools.ant.types.selectors	MajoritySelector	1	4	4
1.7.1	org.apache.tools.ant.types.selectors	MappingSelector	1	8	6
1.7.1	org.apache.tools.ant.types.selectors	NoneSelector	1	3	3
1.7.1	org.apache.tools.ant.types.selectors	NotSelector	1	4	4
1.7.1	org.apache.tools.ant.types.selectors	OrSelector	1	3	3
1.7.1	org.apache.tools.ant.types.selectors	PresentSelector$FilePresence	2	2	2
1.7.1	org.apache.tools.ant.types.selectors	PresentSelector	2	7	7
1.7.1	org.apache.tools.ant.types.selectors	SelectSelector	1	13	12
1.7.1	org.apache.tools.ant.types.selectors	SelectorContainer	1	24	24
1.7.1	org.apache.tools.ant.types.selectors	SelectorScanner	1	3	3
1.7.1	org.apache.tools.ant.types.selectors	SelectorUtils	1	18	15
1.7.1	org.apache.tools.ant.types.selectors	SignedSelector	1	3	3
1.7.1	org.apache.tools.ant.types.selectors	SizeSelector$ByteUnits	2	2	2
1.7.1	org.apache.tools.ant.types.selectors	SizeSelector$SizeComparisons	2	1	1
1.7.1	org.apache.tools.ant.types.selectors	SizeSelector	2	8	8
1.7.1	org.apache.tools.ant.types.selectors	TypeSelector$FileType	2	2	2
1.7.1	org.apache.tools.ant.types.selectors	TypeSelector	2	6	6
1.7.1	org.apache.tools.ant.types.selectors.modifiedselector	Algorithm	1	2	2
1.7.1	org.apache.tools.ant.types.selectors.modifiedselector	Cache	1	7	7
1.7.1	org.apache.tools.ant.types.selectors.modifiedselector	ChecksumAlgorithm	1	6	6
1.7.1	org.apache.tools.ant.types.selectors.modifiedselector	DigestAlgorithm	1	7	7
1.7.1	org.apache.tools.ant.types.selectors.modifiedselector	EqualComparator	1	3	3
1.7.1	org.apache.tools.ant.types.selectors.modifiedselector	HashvalueAlgorithm	1	4	4
1.7.1	org.apache.tools.ant.types.selectors.modifiedselector	ModifiedSelector$AlgorithmName	2	2	2
1.7.1	org.apache.tools.ant.types.selectors.modifiedselector	ModifiedSelector$CacheName	2	2	2
1.7.1	org.apache.tools.ant.types.selectors.modifiedselector	ModifiedSelector$ComparatorName	2	2	2
1.7.1	org.apache.tools.ant.types.selectors.modifiedselector	ModifiedSelector	2	41	36
1.7.1	org.apache.tools.ant.types.selectors.modifiedselector	PropertiesfileCache	1	12	12
1.7.1	org.apache.tools.ant.types.spi	Provider	1	4	4
1.7.1	org.apache.tools.ant.types.spi	Service	1	7	7
1.7.1	org.apache.tools.ant.util	Base64Converter	1	4	3
1.7.1	org.apache.tools.ant.util	ChainedMapper	1	2	2
1.7.1	org.apache.tools.ant.util	ClasspathUtils$Delegate	2	13	11
1.7.1	org.apache.tools.ant.util	ClasspathUtils	2	13	10
1.7.1	org.apache.tools.ant.util	CollectionUtils$1	2	3	2
1.7.1	org.apache.tools.ant.util	CollectionUtils$2	2	4	3
1.7.1	org.apache.tools.ant.util	CollectionUtils$CompoundEnumeration	2	3	3
1.7.1	org.apache.tools.ant.util	CollectionUtils$EmptyEnumeration	2	3	3
1.7.1	org.apache.tools.ant.util	CollectionUtils	2	7	7
1.7.1	org.apache.tools.ant.util	CompositeMapper	1	2	2
1.7.1	org.apache.tools.ant.util	ConcatFileInputStream	1	9	6
1.7.1	org.apache.tools.ant.util	ConcatResourceInputStream	1	10	7
1.7.1	org.apache.tools.ant.util	ContainerMapper	1	8	7
1.7.1	org.apache.tools.ant.util	DOMElementWriter$XmlNamespacePolicy	2	4	1
1.7.1	org.apache.tools.ant.util	DOMElementWriter	2	17	13
1.7.1	org.apache.tools.ant.util	DOMUtils	1	7	7
1.7.1	org.apache.tools.ant.util	DateUtils	1	11	8
1.7.1	org.apache.tools.ant.util	DeweyDecimal	1	10	10
1.7.1	org.apache.tools.ant.util	FileNameMapper	1	3	3
1.7.1	org.apache.tools.ant.util	FileTokenizer	1	3	3
1.7.1	org.apache.tools.ant.util	FileUtils$1	2	2	1
1.7.1	org.apache.tools.ant.util	FileUtils$2	2	2	1
1.7.1	org.apache.tools.ant.util	FileUtils	2	62	59
1.7.1	org.apache.tools.ant.util	FlatFileNameMapper	1	4	4
1.7.1	org.apache.tools.ant.util	GlobPatternMapper	1	8	6
1.7.1	org.apache.tools.ant.util	IdentityMapper	1	4	4
1.7.1	org.apache.tools.ant.util	IdentityStack	1	6	6
1.7.1	org.apache.tools.ant.util	JAXPUtils	1	13	9
1.7.1	org.apache.tools.ant.util	JavaEnvUtils	1	16	11
1.7.1	org.apache.tools.ant.util	KeepAliveInputStream	1	2	2
1.7.1	org.apache.tools.ant.util	KeepAliveOutputStream	1	2	2
1.7.1	org.apache.tools.ant.util	LazyFileOutputStream	1	11	10
1.7.1	org.apache.tools.ant.util	LazyHashtable	1	9	8
1.7.1	org.apache.tools.ant.util	LeadPipeInputStream	1	9	9
1.7.1	org.apache.tools.ant.util	LineOrientedOutputStream	1	7	5
1.7.1	org.apache.tools.ant.util	LineTokenizer	1	4	4
1.7.1	org.apache.tools.ant.util	LoaderUtils	1	11	8
1.7.1	org.apache.tools.ant.util	MergingMapper	1	4	4
1.7.1	org.apache.tools.ant.util	OutputStreamFunneler$1	3	0	0
1.7.1	org.apache.tools.ant.util	OutputStreamFunneler$Funnel	2	9	5
1.7.1	org.apache.tools.ant.util	OutputStreamFunneler	2	11	4
1.7.1	org.apache.tools.ant.util	PackageNameMapper	1	2	1
1.7.1	org.apache.tools.ant.util	PropertyOutputStream	1	3	3
1.7.1	org.apache.tools.ant.util	ProxySetup	1	3	3
1.7.1	org.apache.tools.ant.util	ReaderInputStream	1	9	9
1.7.1	org.apache.tools.ant.util	ReflectUtil	1	9	8
1.7.1	org.apache.tools.ant.util	ReflectWrapper	1	6	6
1.7.1	org.apache.tools.ant.util	RegexpPatternMapper	1	7	6
1.7.1	org.apache.tools.ant.util	ResourceUtils$1	2	2	1
1.7.1	org.apache.tools.ant.util	ResourceUtils	2	14	10
1.7.1	org.apache.tools.ant.util	RetryHandler	1	2	2
1.7.1	org.apache.tools.ant.util	Retryable	1	1	1
1.7.1	org.apache.tools.ant.util	ScriptFixBSFPath	1	5	2
1.7.1	org.apache.tools.ant.util	ScriptRunnerBase	1	28	22
1.7.1	org.apache.tools.ant.util	ScriptRunnerCreator	1	3	2
1.7.1	org.apache.tools.ant.util	ScriptRunnerHelper	2	17	14
1.7.1	org.apache.tools.ant.util	SourceFileScanner$1	2	2	1
1.7.1	org.apache.tools.ant.util	SourceFileScanner	2	7	6
1.7.1	org.apache.tools.ant.util	StringTokenizer	1	8	7
1.7.1	org.apache.tools.ant.util	StringUtils	1	11	9
1.7.1	org.apache.tools.ant.util	TaskLogger	1	6	6
1.7.1	org.apache.tools.ant.util	TeeOutputStream	1	6	6
1.7.1	org.apache.tools.ant.util	TimeoutObserver	1	1	1
1.7.1	org.apache.tools.ant.util	Tokenizer	1	2	2
1.7.1	org.apache.tools.ant.util	UUEncoder	1	6	2
1.7.1	org.apache.tools.ant.util	UnPackageNameMapper	1	2	1
1.7.1	org.apache.tools.ant.util	Watchdog	1	7	6
1.7.1	org.apache.tools.ant.util	WeakishReference$HardReference	3	1	1
1.7.1	org.apache.tools.ant.util	WeakishReference	3	3	2
1.7.1	org.apache.tools.ant.util	XMLFragment$Child	2	4	3
1.7.1	org.apache.tools.ant.util	XMLFragment	2	7	4
1.7.1	org.apache.tools.ant.util	XmlConstants	1	1	1
1.7.1	org.apache.tools.ant.util.facade	FacadeTaskHelper	1	9	9
1.7.1	org.apache.tools.ant.util.facade	ImplementationSpecificArgument	2	3	3
1.7.1	org.apache.tools.ant.util.regexp	Regexp	1	1	1
1.7.1	org.apache.tools.ant.util.regexp	RegexpFactory	1	5	3
1.7.1	org.apache.tools.ant.util.regexp	RegexpMatcher	1	6	6
1.7.1	org.apache.tools.ant.util.regexp	RegexpMatcherFactory	1	8	4
1.7.1	org.apache.tools.ant.util.regexp	RegexpUtil	1	3	3
1.7.1	org.apache.tools.bzip2	BZip2Constants	1	1	0
1.7.1	org.apache.tools.bzip2	CBZip2InputStream$Data	2	2	0
1.7.1	org.apache.tools.bzip2	CBZip2InputStream	2	27	4
1.7.1	org.apache.tools.bzip2	CBZip2OutputStream$1	3	0	0
1.7.1	org.apache.tools.bzip2	CBZip2OutputStream$StackElem	2	2	0
1.7.1	org.apache.tools.bzip2	CBZip2OutputStream	2	33	5
1.7.1	org.apache.tools.bzip2	CRC	1	8	0
1.7.1	org.apache.tools.mail	ErrorInQuitException	1	1	1
1.7.1	org.apache.tools.mail	MailMessage	1	31	13
1.7.1	org.apache.tools.mail	MailPrintStream	1	5	3
1.7.1	org.apache.tools.mail	SmtpResponseReader	1	5	3
1.7.1	org.apache.tools.tar	TarBuffer	1	21	17
1.7.1	org.apache.tools.tar	TarConstants	1	0	0
1.7.1	org.apache.tools.tar	TarEntry	1	35	34
1.7.1	org.apache.tools.tar	TarInputStream	1	15	15
1.7.1	org.apache.tools.tar	TarOutputStream	1	15	14
1.7.1	org.apache.tools.tar	TarUtils	1	8	8
1.7.1	org.apache.tools.zip	AsiExtraField	1	20	18
1.7.1	org.apache.tools.zip	ExtraFieldUtils	1	8	6
1.7.1	org.apache.tools.zip	JarMarker	1	9	8
1.7.1	org.apache.tools.zip	UnixStat	1	0	0
1.7.1	org.apache.tools.zip	UnrecognizedExtraField	1	10	10
1.7.1	org.apache.tools.zip	ZipEntry	1	27	23
1.7.1	org.apache.tools.zip	ZipExtraField	1	6	6
1.7.1	org.apache.tools.zip	ZipFile$1	3	0	0
1.7.1	org.apache.tools.zip	ZipFile$BoundedInputStream	2	4	2
1.7.1	org.apache.tools.zip	ZipFile$OffsetEntry	2	6	0
1.7.1	org.apache.tools.zip	ZipFile	2	17	10
1.7.1	org.apache.tools.zip	ZipLong	1	10	10
1.7.1	org.apache.tools.zip	ZipOutputStream	1	27	15
1.7.1	org.apache.tools.zip	ZipShort	1	10	10
1.8.0	org.apache.tools.ant	AntClassLoader$ResourceEnumeration	2	4	2
1.8.0	org.apache.tools.ant	AntClassLoader	2	63	39
1.8.0	org.apache.tools.ant	AntTypeDefinition	1	24	20
1.8.0	org.apache.tools.ant	BuildEvent	1	11	11
1.8.0	org.apache.tools.ant	BuildException	1	11	11
1.8.0	org.apache.tools.ant	BuildListener	1	7	7
1.8.0	org.apache.tools.ant	BuildLogger	1	4	4
1.8.0	org.apache.tools.ant	ComponentHelper$AntTypeTable	2	9	4
1.8.0	org.apache.tools.ant	ComponentHelper	2	47	28
1.8.0	org.apache.tools.ant	DefaultLogger	1	21	12
1.8.0	org.apache.tools.ant	DemuxInputStream	1	3	3
1.8.0	org.apache.tools.ant	DemuxOutputStream$1	3	0	0
1.8.0	org.apache.tools.ant	DemuxOutputStream$BufferInfo	2	6	0
1.8.0	org.apache.tools.ant	DemuxOutputStream	2	10	5
1.8.0	org.apache.tools.ant	Diagnostics$1	2	2	1
1.8.0	org.apache.tools.ant	Diagnostics	2	36	6
1.8.0	org.apache.tools.ant	DirectoryScanner	2	70	34
1.8.0	org.apache.tools.ant	DynamicAttribute	1	1	1
1.8.0	org.apache.tools.ant	DynamicAttributeNS	1	1	1
1.8.0	org.apache.tools.ant	DynamicConfigurator	1	0	0
1.8.0	org.apache.tools.ant	DynamicConfiguratorNS	1	0	0
1.8.0	org.apache.tools.ant	DynamicElement	1	1	1
1.8.0	org.apache.tools.ant	DynamicElementNS	1	1	1
1.8.0	org.apache.tools.ant	Executor	1	2	2
1.8.0	org.apache.tools.ant	ExitException	1	3	3
1.8.0	org.apache.tools.ant	ExitStatusException	1	4	4
1.8.0	org.apache.tools.ant	ExtensionPoint	1	3	3
1.8.0	org.apache.tools.ant	FileScanner	1	14	14
1.8.0	org.apache.tools.ant	IntrospectionHelper$1	2	2	0
1.8.0	org.apache.tools.ant	IntrospectionHelper$10	2	2	1
1.8.0	org.apache.tools.ant	IntrospectionHelper$11	2	2	1
1.8.0	org.apache.tools.ant	IntrospectionHelper$12	2	2	1
1.8.0	org.apache.tools.ant	IntrospectionHelper$13	2	4	0
1.8.0	org.apache.tools.ant	IntrospectionHelper$2	2	2	1
1.8.0	org.apache.tools.ant	IntrospectionHelper$3	2	2	1
1.8.0	org.apache.tools.ant	IntrospectionHelper$4	2	2	1
1.8.0	org.apache.tools.ant	IntrospectionHelper$5	2	2	1
1.8.0	org.apache.tools.ant	IntrospectionHelper$6	2	2	1
1.8.0	org.apache.tools.ant	IntrospectionHelper$7	2	2	1
1.8.0	org.apache.tools.ant	IntrospectionHelper$8	2	2	0
1.8.0	org.apache.tools.ant	IntrospectionHelper$9	2	2	1
1.8.0	org.apache.tools.ant	IntrospectionHelper$AddNestedCreator	2	5	0
1.8.0	org.apache.tools.ant	IntrospectionHelper$AttributeSetter	2	5	0
1.8.0	org.apache.tools.ant	IntrospectionHelper$CreateNestedCreator	2	2	0
1.8.0	org.apache.tools.ant	IntrospectionHelper$Creator	2	6	4
1.8.0	org.apache.tools.ant	IntrospectionHelper$MethodAndObject	2	3	1
1.8.0	org.apache.tools.ant	IntrospectionHelper$NestedCreator	2	7	0
1.8.0	org.apache.tools.ant	IntrospectionHelper	2	48	27
1.8.0	org.apache.tools.ant	Location	1	11	9
1.8.0	org.apache.tools.ant	MagicNames	1	1	0
1.8.0	org.apache.tools.ant	Main	2	33	5
1.8.0	org.apache.tools.ant	NoBannerLogger	1	5	4
1.8.0	org.apache.tools.ant	PathTokenizer	1	3	3
1.8.0	org.apache.tools.ant	Project$1	2	2	0
1.8.0	org.apache.tools.ant	Project$AntRefTable	2	4	1
1.8.0	org.apache.tools.ant	Project	2	123	106
1.8.0	org.apache.tools.ant	ProjectComponent	1	10	10
1.8.0	org.apache.tools.ant	ProjectHelper$1	2	2	0
1.8.0	org.apache.tools.ant	ProjectHelper$2	2	2	0
1.8.0	org.apache.tools.ant	ProjectHelper$3	2	2	0
1.8.0	org.apache.tools.ant	ProjectHelper	2	28	27
1.8.0	org.apache.tools.ant	ProjectHelperRepository$ConstructingIterator	2	4	3
1.8.0	org.apache.tools.ant	ProjectHelperRepository	2	12	4
1.8.0	org.apache.tools.ant	PropertyHelper$1	2	2	1
1.8.0	org.apache.tools.ant	PropertyHelper$2	2	2	1
1.8.0	org.apache.tools.ant	PropertyHelper$3	2	2	1
1.8.0	org.apache.tools.ant	PropertyHelper$4	2	2	1
1.8.0	org.apache.tools.ant	PropertyHelper$Delegate	2	0	0
1.8.0	org.apache.tools.ant	PropertyHelper$PropertyEvaluator	2	1	1
1.8.0	org.apache.tools.ant	PropertyHelper$PropertySetter	2	2	2
1.8.0	org.apache.tools.ant	PropertyHelper	2	48	37
1.8.0	org.apache.tools.ant	RuntimeConfigurable	2	25	22
1.8.0	org.apache.tools.ant	SubBuildListener	1	2	2
1.8.0	org.apache.tools.ant	Target	1	29	25
1.8.0	org.apache.tools.ant	Task	1	29	19
1.8.0	org.apache.tools.ant	TaskAdapter	1	8	7
1.8.0	org.apache.tools.ant	TaskConfigurationChecker	1	4	4
1.8.0	org.apache.tools.ant	TaskContainer	1	1	1
1.8.0	org.apache.tools.ant	TypeAdapter	1	5	5
1.8.0	org.apache.tools.ant	UnknownElement	2	31	19
1.8.0	org.apache.tools.ant	UnsupportedAttributeException	1	2	2
1.8.0	org.apache.tools.ant	UnsupportedElementException	1	2	2
1.8.0	org.apache.tools.ant	XmlLogger$1	3	0	0
1.8.0	org.apache.tools.ant	XmlLogger$TimedElement	2	7	1
1.8.0	org.apache.tools.ant	XmlLogger	2	17	12
1.8.0	org.apache.tools.ant.dispatch	DispatchTask	1	4	4
1.8.0	org.apache.tools.ant.dispatch	DispatchUtils	1	2	2
1.8.0	org.apache.tools.ant.dispatch	Dispatchable	1	1	1
1.8.0	org.apache.tools.ant.filters	BaseFilterReader	1	10	5
1.8.0	org.apache.tools.ant.filters	BaseParamFilterReader	1	4	3
1.8.0	org.apache.tools.ant.filters	ChainableReader	1	1	1
1.8.0	org.apache.tools.ant.filters	ClassConstants	1	5	4
1.8.0	org.apache.tools.ant.filters	ConcatFilter	1	9	8
1.8.0	org.apache.tools.ant.filters	EscapeUnicode	1	5	4
1.8.0	org.apache.tools.ant.filters	ExpandProperties	1	4	4
1.8.0	org.apache.tools.ant.filters	FixCrLfFilter$AddAsisRemove	2	12	5
1.8.0	org.apache.tools.ant.filters	FixCrLfFilter$AddEofFilter	2	2	2
1.8.0	org.apache.tools.ant.filters	FixCrLfFilter$AddTabFilter	2	2	2
1.8.0	org.apache.tools.ant.filters	FixCrLfFilter$CrLf	2	15	5
1.8.0	org.apache.tools.ant.filters	FixCrLfFilter$MaskJavaTabLiteralsFilter	2	3	3
1.8.0	org.apache.tools.ant.filters	FixCrLfFilter$NormalizeEolFilter	2	2	2
1.8.0	org.apache.tools.ant.filters	FixCrLfFilter$RemoveEofFilter	2	2	2
1.8.0	org.apache.tools.ant.filters	FixCrLfFilter$RemoveTabFilter	2	2	2
1.8.0	org.apache.tools.ant.filters	FixCrLfFilter$SimpleFilterReader	2	16	16
1.8.0	org.apache.tools.ant.filters	FixCrLfFilter	2	18	16
