year	author	classes	packages
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	3	1
2003	peterreilly	1	1
2003	conor	1	1
2003	peterreilly	3	1
2003	peterreilly	7	3
2003	peterreilly	1	1
2003	peterreilly	1	1
2003	peterreilly	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	antoine	1	1
2003	peterreilly	1	1
2003	antoine	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	antoine	2	1
2003	bodewig	2	2
2003	antoine	1	1
2003	conor	1	1
2003	antoine	2	2
2003	peterreilly	1	1
2003	bodewig	1	1
2003	conor	2	2
2003	conor	1	1
2003	conor	4	4
2003	antoine	1	1
2003	antoine	1	1
2003	antoine	1	1
2003	antoine	2	1
2003	conor	127	39
2003	conor	227	46
2003	conor	17	5
2003	conor	33	6
2003	conor	89	29
2003	conor	43	13
2003	conor	2	2
2003	conor	6	5
2003	conor	2	2
2003	peterreilly	1	1
2003	peterreilly	1	1
2003	conor	18	5
2003	conor	10	3
2003	peterreilly	1	1
2003	peterreilly	1	1
2003	antoine	1	1
2003	peterreilly	3	3
2003	peterreilly	3	2
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	2	2
2003	antoine	1	1
2003	peterreilly	1	1
2003	conor	11	3
2003	bodewig	2	2
2003	peterreilly	1	1
2003	conor	4	2
2003	antoine	21	1
2003	antoine	2	2
2003	peterreilly	1	1
2003	conor	1	1
2003	conor	12	1
2003	conor	1	1
2003	conor	12	8
2003	conor	1	1
2003	conor	2	2
2003	conor	1	1
2003	antoine	1	1
2003	antoine	1	1
2003	bodewig	1	1
2003	antoine	1	1
2003	bodewig	1	1
2003	conor	1	1
2003	conor	6	1
2003	conor	7	2
2003	conor	9	7
2003	conor	4	2
2003	conor	10	2
2003	conor	1	1
2003	conor	10	1
2003	conor	1	1
2003	peterreilly	1	1
2003	peterreilly	1	1
2003	peterreilly	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	3	2
2003	bodewig	1	1
2003	conor	1	1
2003	conor	95	3
2003	conor	18	9
2003	conor	26	13
2003	bruce	26	1
2003	peterreilly	1	1
2003	peterreilly	1	1
2003	antoine	1	1
2003	conor	43	18
2003	conor	1	1
2003	conor	3	3
2003	conor	1	1
2003	peterreilly	1	1
2003	peterreilly	3	2
2003	bodewig	2	1
2003	peterreilly	1	1
2003	bodewig	3	1
2003	bodewig	1	1
2003	peterreilly	1	1
2003	antoine	1	1
2003	antoine	3	1
2003	antoine	1	1
2003	bodewig	3	2
2003	bodewig	2	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	2	1
2003	bodewig	2	2
2003	bodewig	2	1
2003	antoine	1	1
2003	antoine	1	1
2003	antoine	1	1
2003	peterreilly	1	1
2003	conor	4	2
2003	peterreilly	2	2
2003	peterreilly	1	1
2003	peterreilly	1	1
2003	antoine	1	1
2003	bodewig	1	1
2003	peterreilly	12	3
2003	antoine	1	1
2003	antoine	1	1
2003	bodewig	1	1
2003	bodewig	7	4
2003	bodewig	2	2
2003	antoine	1	1
2003	bodewig	1	1
2003	ehatcher	1	1
2003	bodewig	1	1
2003	conor	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	conor	1	1
2003	bodewig	3	3
2003	antoine	1	1
2003	stevel	1	1
2003	stevel	2	1
2003	antoine	1	1
2003	antoine	1	1
2003	antoine	1	1
2003	antoine	1	1
2003	conor	3	2
2003	peterreilly	1	1
2003	peterreilly	1	1
2003	umagesh	1	1
2003	peterreilly	2	2
2003	antoine	1	1
2003	antoine	1	1
2003	stevel	1	1
2003	stevel	1	1
2003	stevel	1	1
2003	stevel	1	1
2003	conor	2	2
2003	conor	1	1
2003	conor	5	2
2003	conor	1	1
2003	conor	6	2
2003	antoine	3	1
2003	peterreilly	1	1
2003	antoine	2	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	antoine	1	1
2003	antoine	2	1
2003	antoine	2	1
2003	antoine	4	2
2003	peterreilly	12	7
2003	bodewig	2	1
2003	peterreilly	2	1
2003	antoine	2	2
2003	ehatcher	2	1
2003	antoine	2	2
2003	antoine	4	2
2003	bodewig	1	1
2003	bodewig	8	1
2003	bodewig	3	3
2003	bodewig	2	2
2003	antoine	3	2
2003	antoine	1	1
2003	antoine	1	1
2003	antoine	2	1
2003	antoine	1	1
2003	bodewig	1	1
2003	bodewig	2	1
2003	bodewig	4	3
2003	antoine	1	1
2003	bodewig	1	1
2003	antoine	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	2	1
2003	bodewig	2	1
2003	bodewig	2	1
2003	bodewig	1	1
2003	bodewig	6	2
2003	bodewig	1	1
2003	antoine	6	3
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	2	1
2003	bodewig	1	1
2003	bodewig	4	3
2003	bodewig	3	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	2	2
2003	bodewig	7	1
2003	bodewig	1	1
2003	costin	1	1
2003	costin	1	1
2003	costin	1	1
2003	costin	2	2
2003	costin	1	1
2003	costin	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	2	1
2003	bodewig	2	1
2003	jesse	9	1
2003	bodewig	2	1
2003	bodewig	3	2
2003	bodewig	1	1
2003	jesse	5	1
2003	jesse	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	2	2
2003	bodewig	1	1
2003	bodewig	1	1
2003	umagesh	1	1
2003	bodewig	2	2
2003	antoine	1	1
2003	antoine	1	1
2003	antoine	1	1
2003	antoine	1	1
2003	umagesh	5	2
2003	bodewig	18	11
2003	jesse	2	2
2003	jesse	6	4
2003	jesse	1	1
2003	conor	54	21
2003	antoine	2	2
2003	antoine	3	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	conor	1	1
2003	bodewig	1	1
2003	antoine	1	1
2003	umagesh	7	4
2003	jesse	1	1
2003	bodewig	1	1
2003	jesse	1	1
2003	jesse	7	1
2003	jesse	1	1
2003	umagesh	7	1
2003	umagesh	3	3
2003	umagesh	7	4
2003	umagesh	2	1
2003	conor	1	1
2003	conor	10	1
2003	conor	9	5
2003	bodewig	1	1
2003	bodewig	2	2
2003	bodewig	6	3
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	conor	1	1
2003	conor	5	2
2003	bodewig	19	10
2003	bodewig	1	1
2003	bodewig	2	1
2003	bodewig	4	2
2003	bodewig	1	1
2003	conor	2	2
2003	bodewig	4	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	4	1
2003	bodewig	1	1
2003	conor	3	2
2003	bodewig	2	2
2003	conor	1	1
2003	conor	3	2
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	2	2
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	conor	2	2
2003	bodewig	1	1
2003	bodewig	4	4
2003	bodewig	1	1
2003	bodewig	3	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	4	2
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	conor	3	2
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	4	2
2003	bodewig	2	2
2003	bodewig	1	1
2003	stevel	1	1
2003	stevel	1	1
2003	stevel	1	1
2003	stevel	1	1
2003	bodewig	1	1
2003	bodewig	3	2
2003	bodewig	2	1
2003	bodewig	2	1
2003	bodewig	1	1
2003	bodewig	2	1
2003	bodewig	3	1
2003	bodewig	1	1
2003	bodewig	2	1
2003	stevel	9	1
2003	bodewig	1	1
2003	bodewig	4	1
2003	stevel	4	1
2003	stevel	1	1
2003	stevel	1	1
2003	bodewig	1	1
2003	conor	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	113	15
2003	bodewig	1	1
2003	bodewig	6	1
2003	ehatcher	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	2	1
2003	conor	1	1
2003	conor	1	1
2003	conor	1	1
2003	conor	1	1
2003	conor	2	2
2003	conor	1	1
2003	conor	1	1
2003	bodewig	7	4
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	3	1
2003	conor	1	1
2003	conor	1	1
2003	conor	4	2
2003	conor	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	conor	1	1
2003	bodewig	1	1
2003	bodewig	2	2
2003	bodewig	4	2
2003	bodewig	2	2
2003	conor	3	1
2003	conor	1	1
2003	conor	1	1
2003	conor	1	1
2003	conor	1	1
2003	conor	1	1
2003	conor	1	1
2003	conor	1	1
2003	conor	1	1
2003	conor	1	1
2003	conor	2	1
2003	conor	1	1
2003	conor	1	1
2003	conor	2	1
2003	bodewig	1	1
2003	bodewig	5	3
2003	conor	1	1
2003	conor	2	1
2003	bodewig	2	1
2003	conor	2	1
2003	conor	1	1
2003	bodewig	1	1
2003	bodewig	583	62
2003	conor	2	2
2003	conor	6	1
2003	conor	9	1
2003	conor	10	1
2003	conor	6	3
2003	conor	11	3
2003	conor	4	1
2003	conor	1	1
2003	bodewig	1	1
2003	conor	3	1
2003	bodewig	2	2
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	2	2
2003	conor	2	1
2003	conor	3	2
2003	bodewig	1	1
2003	conor	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	2	1
2003	bodewig	1	1
2003	bodewig	9	1
2003	bodewig	7	3
2003	ehatcher	3	1
2003	ehatcher	12	1
2003	bodewig	5	2
2003	conor	3	1
2003	bruce	2	1
2003	bodewig	1	1
2003	conor	1	1
2003	conor	1	1
2003	conor	1	1
2003	conor	1	1
2003	conor	1	1
2003	conor	1	1
2003	conor	2	2
2003	bodewig	3	3
2003	bodewig	1	1
2003	conor	9	3
2003	stevel	4	2
2003	stevel	1	1
2003	stevel	1	1
2003	stevel	1	1
2003	stevel	1	1
2003	conor	9	3
2003	conor	2	1
2003	conor	1	1
2003	bodewig	1	1
2003	conor	1	1
2003	conor	1	1
2003	conor	1	1
2003	conor	1	1
2003	bodewig	2	2
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	conor	1	1
2003	conor	1	1
2003	conor	1	1
2003	conor	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	2	2
2003	conor	1	1
2003	conor	1	1
2003	conor	1	1
2003	stevel	2	1
2003	conor	2	2
2003	bodewig	19	11
2003	conor	24	13
2003	bodewig	1	1
2003	conor	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	bodewig	7	4
2003	bodewig	10	5
2003	bodewig	1	1
2003	conor	1	1
2003	bodewig	2	2
2003	bodewig	5	2
2003	ehatcher	1	1
2003	conor	2	1
2003	stevel	4	1
2003	bodewig	3	2
2003	bodewig	1	1
2003	bodewig	1	1
2003	conor	2	2
2003	conor	1	1
2003	conor	1	1
2003	conor	1	1
2003	conor	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	umagesh	1	1
2003	umagesh	1	1
2003	bodewig	8	8
2003	bodewig	1	1
2003	bodewig	1	1
2003	conor	2	2
2003	conor	1	1
2003	bodewig	1	1
2003	conor	1	1
2003	bodewig	1	1
2003	costin	1	1
2003	costin	1	1
2003	bodewig	1	1
2003	bodewig	1	1
2003	conor	1	1
2003	bodewig	2	1
2003	bodewig	7	4
2003	conor	1	1
2003	costin	1	1
2003	ehatcher	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	conor	1	1
2002	conor	1	1
2002	conor	1	1
2002	conor	2	1
2002	conor	1	1
2002	conor	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	conor	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	bodewig	2	1
2002	bodewig	1	1
2002	bodewig	6	3
2002	stevel	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	bodewig	2	1
2002	bodewig	1	1
2002	umagesh	49	11
2002	umagesh	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	stevel	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	umagesh	1	1
2002	umagesh	1	1
2002	umagesh	2	1
2002	umagesh	1	1
2002	bodewig	2	1
2002	stevel	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	2	2
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	stevel	1	1
2002	stevel	1	1
2002	bodewig	8	4
2002	bodewig	1	1
2002	bodewig	3	3
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	5	3
2002	bodewig	7	3
2002	bodewig	4	3
2002	bodewig	1	1
2002	bodewig	3	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	sbailliez	2	1
2002	bodewig	6	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	7	3
2002	bodewig	1	1
2002	sbailliez	1	1
2002	bodewig	25	18
2002	bodewig	3	3
2002	donaldp	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	stevel	3	2
2002	bodewig	1	1
2002	stevel	3	1
2002	stevel	2	1
2002	stevel	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	2	2
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	2	2
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	2	2
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	2	2
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	ehatcher	1	1
2002	bodewig	1	1
2002	bodewig	2	1
2002	stevel	1	1
2002	stevel	1	1
2002	stevel	1	1
2002	stevel	1	1
2002	bodewig	1	1
2002	bodewig	2	2
2002	bodewig	2	1
2002	stevel	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	umagesh	1	1
2002	umagesh	1	1
2002	ehatcher	1	1
2002	ehatcher	1	1
2002	ehatcher	2	2
2002	stevel	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	costin	1	1
2002	bruce	1	1
2002	sbailliez	1	1
2002	sbailliez	2	1
2002	sbailliez	1	1
2002	sbailliez	2	1
2002	ehatcher	1	1
2002	sbailliez	1	1
2002	stevel	1	1
2002	stevel	1	1
2002	stevel	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	ehatcher	1	1
2002	bruce	1	1
2002	conor	1	1
2002	conor	1	1
2002	donaldp	1	1
2002	bodewig	1	1
2002	bodewig	7	7
2002	ehatcher	13	2
2002	donaldp	316	47
2002	donaldp	1	1
2002	donaldp	10	1
2002	donaldp	1	1
2002	bodewig	1	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	jskeet	22	12
2002	donaldp	95	15
2002	donaldp	1	1
2002	donaldp	105	24
2002	donaldp	1	1
2002	donaldp	1	1
2002	bodewig	2	1
2002	bodewig	2	1
2002	bodewig	1	1
2002	umagesh	2	2
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	5	3
2002	sbailliez	1	1
2002	bodewig	4	3
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	2	2
2002	bodewig	1	1
2002	donaldp	1	1
2002	umagesh	154	31
2002	ehatcher	4	1
2002	bodewig	1	1
2002	sbailliez	1	1
2002	umagesh	123	21
2002	sbailliez	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	stevel	2	2
2002	umagesh	85	19
2002	holtdl	1	1
2002	bodewig	2	2
2002	bodewig	1	1
2002	costin	1	1
2002	umagesh	23	3
2002	holtdl	1	1
2002	bodewig	3	2
2002	donaldp	1	1
2002	conor	1	1
2002	donaldp	4	2
2002	donaldp	1	1
2002	donaldp	1	1
2002	donaldp	1	1
2002	donaldp	2	1
2002	conor	1	1
2002	bodewig	1	1
2002	jskeet	16	1
2002	donaldp	1	1
2002	donaldp	1	1
2002	donaldp	2	1
2002	stevel	1	1
2002	donaldp	3	1
2002	donaldp	1	1
2002	donaldp	1	1
2002	stevel	1	1
2002	stevel	1	1
2002	holtdl	1	1
2002	ehatcher	1	1
2002	ehatcher	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	conor	1	1
2002	ehatcher	2	1
2002	stevel	1	1
2002	ehatcher	1	1
2002	bodewig	2	2
2002	bodewig	1	1
2002	ehatcher	1	1
2002	ehatcher	2	1
2002	umagesh	1	1
2002	jskeet	1	1
2002	bodewig	29	18
2002	jskeet	1	1
2002	jskeet	1	1
2002	jskeet	1	1
2002	conor	2	2
2002	umagesh	3	2
2002	ehatcher	2	1
2002	ehatcher	1	1
2002	bodewig	3	3
2002	bodewig	1	1
2002	bodewig	2	1
2002	bodewig	13	8
2002	bodewig	1	1
2002	bodewig	1	1
2002	donaldp	1	1
2002	donaldp	1	1
2002	bodewig	1	1
2002	bodewig	8	3
2002	bodewig	1	1
2002	ehatcher	1	1
2002	ehatcher	1	1
2002	ehatcher	1	1
2002	ehatcher	1	1
2002	conor	3	2
2002	ehatcher	1	1
2002	ehatcher	1	1
2002	ehatcher	1	1
2002	ehatcher	1	1
2002	donaldp	1	1
2002	ehatcher	1	1
2002	bodewig	1	1
2002	bodewig	2	1
2002	stevel	3	1
2002	bodewig	1	1
2002	ehatcher	1	1
2002	ehatcher	1	1
2002	bodewig	1	1
2002	bodewig	5	4
2002	donaldp	1	1
2002	donaldp	1	1
2002	donaldp	1	1
2002	donaldp	2	1
2002	donaldp	1	1
2002	donaldp	1	1
2002	donaldp	1	1
2002	donaldp	1	1
2002	bodewig	2	1
2002	conor	5	1
2002	donaldp	1	1
2002	donaldp	1	1
2002	conor	13	7
2002	ehatcher	1	1
2002	ehatcher	1	1
2002	umagesh	1	1
2002	umagesh	1	1
2002	umagesh	1	1
2002	bodewig	1	1
2002	bodewig	3	2
2002	conor	11	2
2002	donaldp	2	1
2002	donaldp	1	1
2002	conor	4	4
2002	conor	17	6
2002	bodewig	9	6
2002	stevel	1	1
2002	stevel	1	1
2002	conor	2	2
2002	conor	2	1
2002	conor	44	5
2002	conor	96	34
2002	conor	113	26
2002	bodewig	3	2
2002	bodewig	3	2
2002	conor	3	3
2002	donaldp	3	1
2002	conor	5	4
2002	conor	105	26
2002	bodewig	1	1
2002	bodewig	1	1
2002	donaldp	1	1
2002	bodewig	1	1
2002	donaldp	1	1
2002	bodewig	7	2
2002	bodewig	21	5
2002	conor	134	17
2002	stevel	1	1
2002	bodewig	4	3
2002	conor	20	3
2002	bodewig	6	1
2002	bodewig	1	1
2002	bodewig	29	11
2002	bodewig	3	1
2002	conor	116	22
2002	bodewig	6	2
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	4	1
2002	bodewig	7	2
2002	bodewig	2	1
2002	bodewig	3	2
2002	bodewig	2	1
2002	bodewig	1	1
2002	bodewig	6	1
2002	bodewig	10	2
2002	stevel	1	1
2002	stevel	3	1
2002	conor	1	1
2002	conor	2	1
2002	bodewig	8	1
2002	bodewig	11	2
2002	bodewig	2	1
2002	bodewig	6	1
2002	bodewig	3	1
2002	bodewig	4	1
2002	bodewig	4	1
2002	bodewig	1	1
2002	bodewig	2	1
2002	bodewig	2	1
2002	bodewig	2	1
2002	bodewig	22	2
2002	stevel	1	1
2002	stevel	1	1
2002	stevel	1	1
2002	bodewig	1	1
2002	stevel	1	1
2002	stevel	1	1
2002	stevel	2	1
2002	bodewig	1	1
2002	conor	1	1
2002	conor	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	4	1
2002	bodewig	1	1
2002	bodewig	2	1
2002	conor	4	2
2002	bodewig	1	1
2002	bodewig	2	1
2002	bodewig	1	1
2002	bodewig	2	1
2002	bodewig	1	1
2002	bodewig	3	2
2002	stevel	3	1
2002	conor	30	12
2002	stevel	1	1
2002	conor	18	1
2002	bodewig	2	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	conor	3	2
2002	bodewig	1	1
2002	conor	1	1
2002	bodewig	2	2
2002	conor	1	1
2002	conor	1	1
2002	conor	1	1
2002	conor	2	1
2002	conor	1	1
2002	umagesh	2	2
2002	bodewig	1	1
2002	bodewig	3	2
2002	conor	2	2
2002	bodewig	3	1
2002	conor	3	2
2002	bodewig	1	1
2002	holtdl	1	1
2002	stevel	1	1
2002	holtdl	1	1
2002	holtdl	1	1
2002	conor	2	2
2002	donaldp	1	1
2002	donaldp	1	1
2002	conor	4	2
2002	bodewig	2	2
2002	conor	1	1
2002	conor	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	6	2
2002	bodewig	3	2
2002	bodewig	3	1
2002	bodewig	1	1
2002	conor	1	1
2002	conor	1	1
2002	conor	1	1
2002	bodewig	1	1
2002	conor	1	1
2002	conor	1	1
2002	conor	2	1
2002	conor	1	1
2002	bodewig	2	2
2002	donaldp	1	1
2002	bodewig	1	1
2002	donaldp	1	1
2002	bodewig	1	1
2002	donaldp	2	1
2002	bodewig	1	1
2002	donaldp	1	1
2002	donaldp	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	2	2
2002	bodewig	4	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	3	1
2002	bodewig	2	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	donaldp	2	1
2002	bodewig	8	3
2002	bodewig	1	1
2002	ehatcher	1	1
2002	holtdl	1	1
2002	donaldp	1	1
2002	donaldp	1	1
2002	holtdl	1	1
2002	holtdl	1	1
2002	holtdl	1	1
2002	donaldp	1	1
2002	donaldp	1	1
2002	donaldp	1	1
2002	holtdl	1	1
2002	ehatcher	3	1
2002	donaldp	1	1
2002	donaldp	1	1
2002	holtdl	3	2
2002	donaldp	1	1
2002	donaldp	1	1
2002	donaldp	1	1
2002	donaldp	7	1
2002	holtdl	1	1
2002	bodewig	5	4
2002	bodewig	1	1
2002	ehatcher	9	2
2002	jskeet	14	9
2002	jskeet	8	1
2002	ehatcher	1	1
2002	ehatcher	2	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	ehatcher	4	1
2002	stevel	1	1
2002	bodewig	1	1
2002	conor	2	1
2002	conor	1	1
2002	bodewig	2	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	2	1
2002	bodewig	3	1
2002	bodewig	3	2
2002	bodewig	1	1
2002	conor	1	1
2002	conor	1	1
2002	conor	1	1
2002	conor	1	1
2002	holtdl	2	1
2002	conor	1	1
2002	ehatcher	1	1
2002	umagesh	2	2
2002	holtdl	2	1
2002	bodewig	9	5
2002	stevel	1	1
2002	stevel	1	1
2002	umagesh	1	1
2002	conor	28	10
2002	umagesh	1	1
2002	bodewig	1	1
2002	conor	11	4
2002	conor	1	1
2002	umagesh	4	1
2002	umagesh	1	1
2002	stevel	10	2
2002	bodewig	2	1
2002	conor	1	1
2002	sbailliez	2	1
2002	conor	2	2
2002	conor	1	1
2002	conor	1	1
2002	bodewig	1	1
2002	conor	7	4
2002	bodewig	4	2
2002	bodewig	3	3
2002	stevel	4	2
2002	bodewig	3	3
2002	umagesh	1	1
2002	umagesh	1	1
2002	bodewig	3	3
2002	costin	1	1
2002	costin	1	1
2002	umagesh	4	1
2002	conor	3	1
2002	umagesh	27	5
2002	conor	1	1
2002	jskeet	1	1
2002	conor	1	1
2002	jskeet	1	1
2002	umagesh	1	1
2002	conor	1	1
2002	conor	4	3
2002	ehatcher	4	2
2002	bodewig	1	1
2002	conor	1	1
2002	bodewig	6	4
2002	jskeet	1	1
2002	jskeet	1	1
2002	umagesh	3	1
2002	ehatcher	1	1
2002	ehatcher	79	11
2002	ehatcher	1	1
2002	umagesh	1	1
2002	stevel	1	1
2002	jskeet	1	1
2002	jskeet	1	1
2002	jskeet	2	1
2002	jskeet	1	1
2002	bodewig	1	1
2002	jskeet	1	1
2002	bodewig	1	1
2002	bodewig	24	1
2002	holtdl	1	1
2002	ehatcher	56	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	jskeet	1	1
2002	stevel	1	1
2002	ehatcher	1	1
2002	bodewig	1	1
2002	jskeet	1	1
2002	jskeet	1	1
2002	conor	1	1
2002	jskeet	5	3
2002	bodewig	1	1
2002	jskeet	1	1
2002	sbailliez	1	1
2002	jskeet	1	1
2002	bodewig	36	17
2002	jskeet	13	7
2002	jskeet	33	14
2002	jskeet	22	9
2002	bodewig	5	3
2002	jskeet	1	1
2002	jskeet	7	1
2002	jskeet	1	1
2002	jskeet	1	1
2002	ehatcher	1	1
2002	stevel	1	1
2002	bodewig	1	1
2002	conor	1	1
2002	bodewig	1	1
2002	stevel	1	1
2002	ehatcher	1	1
2002	conor	2	1
2002	bodewig	1	1
2002	stevel	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	4	1
2002	bodewig	2	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	2	1
2002	bodewig	1	1
2002	sbailliez	1	1
2002	sbailliez	3	3
2002	bodewig	3	2
2002	bodewig	2	2
2002	bodewig	3	3
2002	conor	1	1
2002	bodewig	1	1
2002	donaldp	1	1
2002	bodewig	1	1
2002	bodewig	2	2
2002	holtdl	1	1
2002	holtdl	1	1
2002	ehatcher	6	1
2002	donaldp	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	4	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	sbailliez	1	1
2002	umagesh	1	1
2002	bodewig	2	2
